Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene names  (ordered locus )	Gene names  (ORF )	Gene names  (primary )	Gene names  (synonym )	Annotation	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	Gene ontology IDs	Gene ontology (GO)	Cross-reference (EMBL)	EnsemblBacteria transcript	Ensembl transcript	Cross-reference (RefSeq)
P95029	P95029_MYCTU	unreviewed	Probable fatty acid synthase Fas (Fatty acid synthetase)	fas Rv2524c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	3069	Rv2524c		fas		3 out of 5	fatty acid biosynthetic process [GO:0006633]	cell wall [GO:0005618]; cytosol [GO:0005829]; fatty acid synthase complex [GO:0005835]; plasma membrane [GO:0005886]	enoyl-[acyl-carrier-protein] reductase (NADH) activity [GO:0004318]; hydrolase activity [GO:0016787]; identical protein binding [GO:0042802]	GO:0004318; GO:0005618; GO:0005829; GO:0005835; GO:0005886; GO:0006633; GO:0016787; GO:0042802	cell wall [GO:0005618]; cytosol [GO:0005829]; fatty acid synthase complex [GO:0005835]; plasma membrane [GO:0005886]; enoyl-[acyl-carrier-protein] reductase (NADH) activity [GO:0004318]; hydrolase activity [GO:0016787]; identical protein binding [GO:0042802]; fatty acid biosynthetic process [GO:0006633]	AL123456;			NP_217040.1;WP_003900843.1;
O07253	O07253_MYCTU	unreviewed	Methyltransf_11 domain-containing protein	Rv0329c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	208	Rv0329c				1 out of 5			methyltransferase activity [GO:0008168]	GO:0008168	methyltransferase activity [GO:0008168]	AL123456;			NP_214843.1;WP_003401654.1;
P95232	P95232_MYCTU	unreviewed	Uncharacterized protein	Rv2336	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	322	Rv2336				1 out of 5	response to host immune response [GO:0052572]	plasma membrane [GO:0005886]		GO:0005886; GO:0052572	plasma membrane [GO:0005886]; response to host immune response [GO:0052572]	AL123456;			NP_216852.1;WP_003411992.1;
O53482	O53482_MYCTU	unreviewed	Probable sugar-transport ATP-binding protein ABC transporter	Rv2038c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	357	Rv2038c				1 out of 5		ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; cytosol [GO:0005829]; plasma membrane [GO:0005886]	ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]	GO:0005524; GO:0005829; GO:0005886; GO:0042626; GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATPase-coupled transmembrane transporter activity [GO:0042626]	AL123456;			NP_216554.1;WP_003410218.1;
O53445	O53445_MYCTU	unreviewed	Probable membrane glycine and proline rich protein	Rv1097c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	293	Rv1097c				1 out of 5		cell wall [GO:0005618]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]		GO:0005618; GO:0005886; GO:0005887	cell wall [GO:0005618]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]	AL123456;			NP_215613.1;WP_003405804.1;
I6Y4V6	I6Y4V6_MYCTU	unreviewed	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase)	purM Rv0809	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	364	Rv0809		purM		3 out of 5	'de novo' IMP biosynthetic process [GO:0006189]; adenine biosynthetic process [GO:0046084]; purine nucleotide biosynthetic process [GO:0006164]	cytosol [GO:0005829]	ATP binding [GO:0005524]; phosphoribosylamine-glycine ligase activity [GO:0004637]; phosphoribosylformylglycinamidine cyclo-ligase activity [GO:0004641]	GO:0004637; GO:0004641; GO:0005524; GO:0005829; GO:0006164; GO:0006189; GO:0046084	cytosol [GO:0005829]; ATP binding [GO:0005524]; phosphoribosylamine-glycine ligase activity [GO:0004637]; phosphoribosylformylglycinamidine cyclo-ligase activity [GO:0004641]; 'de novo' IMP biosynthetic process [GO:0006189]; adenine biosynthetic process [GO:0046084]; purine nucleotide biosynthetic process [GO:0006164]	AL123456;			NP_215324.1;WP_003404132.1;
P71728	P71728_MYCTU	unreviewed	Uncharacterized protein	Rv2415c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	297	Rv2415c				1 out of 5	DNA repair [GO:0006281]	cytosol [GO:0005829]; integral component of membrane [GO:0016021]	DNA binding [GO:0003677]	GO:0003677; GO:0005829; GO:0006281; GO:0016021	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; DNA binding [GO:0003677]; DNA repair [GO:0006281]	AL123456;			NP_216931.1;WP_003899316.1;
O33362	O33362_MYCTU	unreviewed	Possible membrane acyltransferase	Rv0517	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	436	Rv0517				2 out of 5	cellular polysaccharide biosynthetic process [GO:0033692]; lipopolysaccharide biosynthetic process [GO:0009103]	extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; membrane [GO:0016020]	transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]	GO:0005576; GO:0009103; GO:0016020; GO:0016021; GO:0016747; GO:0033692	extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]; cellular polysaccharide biosynthetic process [GO:0033692]; lipopolysaccharide biosynthetic process [GO:0009103]	AL123456;			NP_215031.1;WP_003402810.1;
I6YA42	I6YA42_MYCTU	unreviewed	Uncharacterized protein	Rv2734	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	284	Rv2734				1 out of 5						AL123456;			NP_217250.1;WP_003899455.1;
P96273	P96273_MYCTU	unreviewed	Exodeoxyribonuclease III (EC 3.1.11.2)	xthA Rv0427c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	291	Rv0427c		xthA		2 out of 5	DNA repair [GO:0006281]		endonuclease activity [GO:0004519]; exodeoxyribonuclease III activity [GO:0008853]	GO:0004519; GO:0006281; GO:0008853	endonuclease activity [GO:0004519]; exodeoxyribonuclease III activity [GO:0008853]; DNA repair [GO:0006281]	AL123456;			NP_214941.1;WP_003402176.1;
L0TB61	L0TB61_MYCTU	unreviewed	Conserved transmembrane protein	Rv2037c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	324	Rv2037c				1 out of 5	lipid metabolic process [GO:0006629]	integral component of membrane [GO:0016021]		GO:0006629; GO:0016021	integral component of membrane [GO:0016021]; lipid metabolic process [GO:0006629]	AL123456;			NP_216553.1;WP_010886137.1;
O06540	O06540_MYCTU	unreviewed	Probable integral membrane protein	Rv1140	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	282	Rv1140				1 out of 5	CAAX-box protein processing [GO:0071586]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	metalloendopeptidase activity [GO:0004222]	GO:0004222; GO:0005886; GO:0016021; GO:0071586	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; metalloendopeptidase activity [GO:0004222]; CAAX-box protein processing [GO:0071586]	AL123456;			NP_215656.1;WP_003405938.1;
P96876	P96876_MYCTU	unreviewed	Probable conserved integral membrane protein	Rv3271c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	222	Rv3271c				1 out of 5		cell junction [GO:0030054]; cytoplasmic vesicle [GO:0031410]; integral component of membrane [GO:0016021]; membrane [GO:0016020]	cation transmembrane transporter activity [GO:0008324]	GO:0008324; GO:0016020; GO:0016021; GO:0030054; GO:0031410	cell junction [GO:0030054]; cytoplasmic vesicle [GO:0031410]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; cation transmembrane transporter activity [GO:0008324]	AL123456;			NP_217788.1;WP_003417119.1;
Q6MWY3	Q6MWY3_MYCTU	unreviewed	Probable MoaD-MoaE fusion protein MoaX	moaX Rv3323c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	221	Rv3323c		moaX		1 out of 5	Mo-molybdopterin cofactor biosynthetic process [GO:0006777]	cytosol [GO:0005829]		GO:0005829; GO:0006777	cytosol [GO:0005829]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]	AL123456;			WP_003417290.1;YP_177959.1;
O53298	O53298_MYCTU	unreviewed	Uncharacterized protein	Rv3081	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	412	Rv3081				1 out of 5		plasma membrane [GO:0005886]		GO:0005886	plasma membrane [GO:0005886]	AL123456;			NP_217597.1;WP_003416066.1;
I6X7J6	I6X7J6_MYCTU	unreviewed	Probable conserved membrane protein	Rv3524	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	343	Rv3524				1 out of 5						AL123456;			NP_218041.1;WP_003419207.1;
O53185	O53185_MYCTU	unreviewed	Probable homocysteine S-methyltransferase MmuM (S-methylmethionine:homocysteine methyltransferase) (Cysteine methyltransferase)	mmuM Rv2458	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	302	Rv2458		mmuM		2 out of 5	methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]; S-methylmethionine cycle [GO:0033528]		betaine-homocysteine S-methyltransferase activity [GO:0047150]; S-adenosylmethionine-homocysteine S-methyltransferase activity [GO:0008898]; zinc ion binding [GO:0008270]	GO:0008270; GO:0008898; GO:0009086; GO:0032259; GO:0033528; GO:0047150	betaine-homocysteine S-methyltransferase activity [GO:0047150]; S-adenosylmethionine-homocysteine S-methyltransferase activity [GO:0008898]; zinc ion binding [GO:0008270]; methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]; S-methylmethionine cycle [GO:0033528]	AL123456;			NP_216974.1;WP_003911868.1;
I6YB49	I6YB49_MYCTU	unreviewed	Conserved protein	Rv3091	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	563	Rv3091				1 out of 5	lipid metabolic process [GO:0006629]			GO:0006629	lipid metabolic process [GO:0006629]	AL123456;			NP_217607.1;WP_003900628.1;
O06612	O06612_MYCTU	unreviewed	Probable PhiRv1 phage protein	Rv1578c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	156	Rv1578c				1 out of 5						AL123456;			NP_216094.1;WP_003900701.1;
O86339	O86339_MYCTU	unreviewed	Possible conserved integral membrane protein	Rv2060	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	133	Rv2060				1 out of 5		ATP-binding cassette (ABC) transporter complex [GO:0043190]; extracellular region [GO:0005576]; integral component of plasma membrane [GO:0005887]	ATPase-coupled transmembrane transporter activity [GO:0042626]	GO:0005576; GO:0005887; GO:0042626; GO:0043190	ATP-binding cassette (ABC) transporter complex [GO:0043190]; extracellular region [GO:0005576]; integral component of plasma membrane [GO:0005887]; ATPase-coupled transmembrane transporter activity [GO:0042626]	AL123456;			NP_216576.1;WP_009937711.1;
O05780	O05780_MYCTU	unreviewed	Hypothetical proline-rich protein	Rv3103c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	145	Rv3103c				1 out of 5		extracellular region [GO:0005576]; integral component of membrane [GO:0016021]		GO:0005576; GO:0016021	extracellular region [GO:0005576]; integral component of membrane [GO:0016021]	AL123456;			NP_217619.1;WP_003416124.1;
O53546	O53546_MYCTU	unreviewed	Conserved integral membrane protein YrbE4A. Possible ABC transporter	yrbE4A Rv3501c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	254	Rv3501c		yrbE4A		1 out of 5	phospholipid transport [GO:0015914]	ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]	phospholipid transporter activity [GO:0005548]	GO:0005548; GO:0005886; GO:0015914; GO:0043190	ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]; phospholipid transporter activity [GO:0005548]; phospholipid transport [GO:0015914]	AL123456;			NP_218018.1;WP_003418986.1;
P96356	P96356_MYCTU	unreviewed	Uncharacterized protein	Rv1045	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	293	Rv1045				1 out of 5						AL123456;			NP_215561.1;WP_003898703.1;
O69695	O69695_MYCTU	unreviewed	Probable conserved two-domain membrane protein	Rv3728	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	1065	Rv3728				2 out of 5	lipid metabolic process [GO:0006629]	integral component of membrane [GO:0016021]; membrane [GO:0016020]	hydrolase activity [GO:0016787]; transmembrane transporter activity [GO:0022857]	GO:0006629; GO:0016020; GO:0016021; GO:0016787; GO:0022857	integral component of membrane [GO:0016021]; membrane [GO:0016020]; hydrolase activity [GO:0016787]; transmembrane transporter activity [GO:0022857]; lipid metabolic process [GO:0006629]	AL123456;			NP_218245.1;WP_003900743.1;
O53419	O53419_MYCTU	unreviewed	Possible enoyl-CoA hydratase EchA9 (Enoyl hydrase) (Unsaturated acyl-CoA hydratase) (Crotonase)	echA9 Rv1071c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	345	Rv1071c		echA9		1 out of 5	valine catabolic process [GO:0006574]	cytosol [GO:0005829]	3-hydroxyisobutyryl-CoA hydrolase activity [GO:0003860]	GO:0003860; GO:0005829; GO:0006574	cytosol [GO:0005829]; 3-hydroxyisobutyryl-CoA hydrolase activity [GO:0003860]; valine catabolic process [GO:0006574]	AL123456;			NP_215587.1;WP_003405716.1;
O69724	O69724_MYCTU	unreviewed	Possible osmoprotectant (Glycine betaine/carnitine/choline/L-proline) transport ATP-binding protein ABC transporter ProV	proV Rv3758c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	376	Rv3758c		proV		1 out of 5	glycine betaine transport [GO:0031460]; response to host [GO:0075136]	plasma membrane [GO:0005886]	ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]	GO:0005524; GO:0005886; GO:0031460; GO:0042626; GO:0075136	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATPase-coupled transmembrane transporter activity [GO:0042626]; glycine betaine transport [GO:0031460]; response to host [GO:0075136]	AL123456;			NP_218275.1;WP_003420529.1;
O33333	O33333_MYCTU	unreviewed	Probable transposase	Rv2791c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	459	Rv2791c				2 out of 5	DNA recombination [GO:0006310]; transposition [GO:0032196]	cell wall [GO:0005618]; plasma membrane [GO:0005886]	DNA binding [GO:0003677]	GO:0003677; GO:0005618; GO:0005886; GO:0006310; GO:0032196	cell wall [GO:0005618]; plasma membrane [GO:0005886]; DNA binding [GO:0003677]; DNA recombination [GO:0006310]; transposition [GO:0032196]	AL123456;			NP_217307.1;WP_003899482.1;
O53313	O53313_MYCTU	unreviewed	Possible conserved secreted protein	Rv3163c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	423	Rv3163c				1 out of 5						AL123456;			NP_217679.1;WP_003416584.1;
L7N699	L7N699_MYCTU	unreviewed	Probable fatty-acid-CoA ligase FadD34 (Fatty-acid-CoA synthetase) (Fatty-acid-CoA synthase)	fadD34 Rv0035	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	562	Rv0035		fadD34		1 out of 5	fatty acid biosynthetic process [GO:0006633]		adenylyltransferase activity [GO:0070566]; ligase activity [GO:0016874]	GO:0006633; GO:0016874; GO:0070566	adenylyltransferase activity [GO:0070566]; ligase activity [GO:0016874]; fatty acid biosynthetic process [GO:0006633]	AL123456;			WP_003400425.1;YP_177686.1;
O53850	O53850_MYCTU	unreviewed	D-alanyl-D-alanine dipeptidase (D-Ala-D-Ala dipeptidase) (EC 3.4.13.22)	lpqR Rv0838	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	256	Rv0838		lpqR		3 out of 5	cell wall organization [GO:0071555]	extracellular region [GO:0005576]	dipeptidase activity [GO:0016805]; metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]	GO:0005576; GO:0008237; GO:0008270; GO:0016805; GO:0071555	extracellular region [GO:0005576]; dipeptidase activity [GO:0016805]; metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]; cell wall organization [GO:0071555]	AL123456;			NP_215353.1;WP_003898609.1;
O53443	O53443_MYCTU	unreviewed	Probable PHOH-like protein PhoH2 (Phosphate starvation-inducible protein PSIH)	phoH2 Rv1095	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	433	Rv1095		phoH2		1 out of 5		cytosol [GO:0005829]; plasma membrane [GO:0005886]	ATP binding [GO:0005524]	GO:0005524; GO:0005829; GO:0005886	cytosol [GO:0005829]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]	AL123456;			NP_215611.1;WP_003405802.1;
P71905	P71905_MYCTU	unreviewed	Possible ribonuclease E Rne	rne Rv2444c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	953	Rv2444c		rne		2 out of 5	rRNA processing [GO:0006364]	cell wall [GO:0005618]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886]	ribonuclease activity [GO:0004540]; RNA binding [GO:0003723]	GO:0003723; GO:0004540; GO:0005618; GO:0005737; GO:0005829; GO:0005886; GO:0006364	cell wall [GO:0005618]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; ribonuclease activity [GO:0004540]; RNA binding [GO:0003723]; rRNA processing [GO:0006364]	AL123456;			NP_216960.1;WP_003899322.1;
L7N6A7	L7N6A7_MYCTU	unreviewed	PE family protein PE14	PE14 Rv1214c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	110	Rv1214c		PE14		1 out of 5						AL123456;			WP_003406250.1;YP_177797.1;
O07191	O07191_MYCTU	unreviewed	Conserved alanine and valine and glycine rich protein	Rv2689c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	405	Rv2689c				1 out of 5	rRNA base methylation [GO:0070475]		rRNA (uridine-C5-)-methyltransferase activity [GO:0070041]	GO:0070041; GO:0070475	rRNA (uridine-C5-)-methyltransferase activity [GO:0070041]; rRNA base methylation [GO:0070475]	AL123456;			NP_217205.1;WP_003900550.1;
P71568	P71568_MYCTU	unreviewed	STAS domain-containing protein	Rv0941c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	257	Rv0941c				1 out of 5						AL123456;			NP_215456.1;WP_003404823.1;
I6XFT2	I6XFT2_MYCTU	unreviewed	Uncharacterized protein	Rv2970A	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	56	Rv2970A				1 out of 5			oxidoreductase activity [GO:0016491]	GO:0016491	oxidoreductase activity [GO:0016491]	AL123456;			WP_003415019.1;YP_177681.1;
O53975	O53975_MYCTU	unreviewed	Probable conserved membrane protein	Rv1974	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	125	Rv1974				1 out of 5						AL123456;			NP_216490.1;WP_003899111.1;
P71835	P71835_MYCTU	unreviewed	Probable protease II PtrBa [first part] (Oligopeptidase B)	ptrBa Rv0781	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	236	Rv0781		ptrBa		1 out of 5			serine-type endopeptidase activity [GO:0004252]	GO:0004252	serine-type endopeptidase activity [GO:0004252]	AL123456;			
O53459	O53459_MYCTU	unreviewed	Ribosome-binding ATPase YchF	ychF Rv1112	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	357	Rv1112		ychF		2 out of 5	guanosine tetraphosphate biosynthetic process [GO:0015970]	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; GTP binding [GO:0005525]; ribosomal large subunit binding [GO:0043023]; ribosome binding [GO:0043022]	GO:0005524; GO:0005525; GO:0005737; GO:0005886; GO:0015970; GO:0016887; GO:0043022; GO:0043023	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; GTP binding [GO:0005525]; ribosomal large subunit binding [GO:0043023]; ribosome binding [GO:0043022]; guanosine tetraphosphate biosynthetic process [GO:0015970]	AL123456;			NP_215628.1;WP_003898732.1;
O50434	O50434_MYCTU	unreviewed	Aminotransferase (EC 2.6.1.-)	Rv1178	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	362	Rv1178				2 out of 5	biosynthetic process [GO:0009058]	plasma membrane [GO:0005886]	pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]	GO:0005886; GO:0008483; GO:0009058; GO:0030170	plasma membrane [GO:0005886]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]	AL123456;			NP_215694.1;WP_003898756.1;
