Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene names  (ordered locus )	Gene names  (ORF )	Gene names  (primary )	Gene names  (synonym )	Annotation	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	Gene ontology IDs	Gene ontology (GO)	Cross-reference (EMBL)	EnsemblBacteria transcript	Ensembl transcript	Cross-reference (RefSeq)
P76344	ZINT_ECOLI	reviewed	Metal-binding protein ZinT (Cadmium-induced protein ZinT)	zinT yodA b1973 JW1956	Escherichia coli (strain K12)	216	b1973 JW1956		zinT	yodA	5 out of 5	cellular response to cadmium ion [GO:0071276]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to zinc ion starvation [GO:0034224]; cellular zinc ion homeostasis [GO:0006882]	cytosol [GO:0005829]; outer membrane-bounded periplasmic space [GO:0030288]	cadmium ion binding [GO:0046870]; metal ion binding [GO:0046872]; zinc ion binding [GO:0008270]	GO:0005829; GO:0006882; GO:0008270; GO:0030288; GO:0034224; GO:0046870; GO:0046872; GO:0070301; GO:0071276	cytosol [GO:0005829]; outer membrane-bounded periplasmic space [GO:0030288]; cadmium ion binding [GO:0046870]; metal ion binding [GO:0046872]; zinc ion binding [GO:0008270]; cellular response to cadmium ion [GO:0071276]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to zinc ion starvation [GO:0034224]; cellular zinc ion homeostasis [GO:0006882]	U00096;AP009048;	AAC75039;BAE76561;		NP_416482.1;WP_001007805.1;
P46856	YRHA_ECOLI	reviewed	Putative uncharacterized protein YrhA	yrhA b3443 JW5864	Escherichia coli (strain K12)	138	b3443 JW5864		yrhA		1 out of 5						U18997;AP009048;	BAE77850;		WP_000988497.1;
P77173	ZIPA_ECOLI	reviewed	Cell division protein ZipA (FtsZ interacting protein A)	zipA b2412 JW2404	Escherichia coli (strain K12)	328	b2412 JW2404		zipA		5 out of 5	division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]	cell division site [GO:0032153]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]		GO:0000917; GO:0005886; GO:0005887; GO:0032153; GO:0043093	cell division site [GO:0032153]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]	U74650;U00096;AP009048;	AAC75465;BAA16284;		NP_416907.1;WP_001300494.1;
P0DPC4	YTIC_ECOLI	reviewed	Protein YtiC	ytiC ytiB b4720	Escherichia coli (strain K12)	33	b4720		ytiC	ytiB	2 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	U00096;	AYC08258;		
C1P604	YOBI_ECOLI	reviewed	Uncharacterized protein YobI	yobI b4677 JW1850.1	Escherichia coli (strain K12)	21	b4677 JW1850.1		yobI		1 out of 5						U00096;	ACO59996;		WP_010723105.1;YP_002791244.1;
C1P620	YSHB_ECOLI	reviewed	Uncharacterized protein YshB	yshB b4686 JW3839.1	Escherichia coli (strain K12)	36	b4686 JW3839.1		yshB		1 out of 5						U00096;	ACO60012;		WP_000893994.1;YP_002791260.1;
P0AD40	YPEB_ECOLI	reviewed	Uncharacterized protein YpeB	ypeB b4546 JW5877	Escherichia coli (strain K12)	72	b4546 JW5877		ypeB		1 out of 5						U00096;AP009048;	ABD18696;BAE76710;		WP_000410201.1;YP_588464.1;
P76657	YQIJ_ECOLI	reviewed	Inner membrane protein YqiJ	yqiJ b3050 JW3022	Escherichia coli (strain K12)	209	b3050 JW3022		yqiJ		2 out of 5	cellular response to DNA damage stimulus [GO:0006974]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0006974; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cellular response to DNA damage stimulus [GO:0006974]	U00096;AP009048;	AAC76086;BAE77102;		NP_417522.1;WP_000599926.1;
P76116	YNCE_ECOLI	reviewed	Uncharacterized protein YncE	yncE b1452 JW1447	Escherichia coli (strain K12)	353	b1452 JW1447		yncE		2 out of 5		outer membrane-bounded periplasmic space [GO:0030288]	DNA binding [GO:0003677]	GO:0003677; GO:0030288	outer membrane-bounded periplasmic space [GO:0030288]; DNA binding [GO:0003677]	U00096;AP009048;	AAC74534;BAE76445;		NP_415969.1;WP_000550695.1;
P76148	YNEG_ECOLI	reviewed	Uncharacterized protein YneG	yneG b1523 JW1516	Escherichia coli (strain K12)	119	b1523 JW1516		yneG		1 out of 5						U00096;AP009048;	AAC74596;BAE76461;		NP_416040.1;WP_001191027.1;
P46888	USPC_ECOLI	reviewed	Universal stress protein C	uspC yecG b1895 JW1884	Escherichia coli (strain K12)	142	b1895 JW1884		uspC	yecG	3 out of 5	cellular response to starvation [GO:0009267]; cellular response to UV [GO:0034644]; response to salt stress [GO:0009651]	cytoplasm [GO:0005737]	molecular adaptor activity [GO:0060090]	GO:0005737; GO:0009267; GO:0009651; GO:0034644; GO:0060090	cytoplasm [GO:0005737]; molecular adaptor activity [GO:0060090]; cellular response to starvation [GO:0009267]; cellular response to UV [GO:0034644]; response to salt stress [GO:0009651]	U27211;U00096;AP009048;	AAC74965;BAA15716;		NP_416409.1;WP_000122416.1;
P36667	WBBL_ECOLI	reviewed	Rhamnosyltransferase WbbL (EC 2.4.1.-)	wbbL b4571 JW2016 b2031	Escherichia coli (strain K12)	264	b4571 JW2016	b2031	wbbL		3 out of 5	extracellular polysaccharide biosynthetic process [GO:0045226]; lipopolysaccharide biosynthetic process [GO:0009103]		transferase activity, transferring hexosyl groups [GO:0016758]	GO:0009103; GO:0016758; GO:0045226	transferase activity, transferring hexosyl groups [GO:0016758]; extracellular polysaccharide biosynthetic process [GO:0045226]; lipopolysaccharide biosynthetic process [GO:0009103]	L19537;U03041;			
P0AAQ2	YAJD_ECOLI	reviewed	Putative HNH nuclease YajD (EC 3.1.-.-)	yajD b0410 JW0400	Escherichia coli (strain K12)	115	b0410 JW0400		yajD		2 out of 5		cytosol [GO:0005829]	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]	GO:0003676; GO:0004519; GO:0005829	cytosol [GO:0005829]; endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]	X56175;U82664;U00096;AP009048;	AAC73513;BAE76190;		NP_414944.1;WP_000974813.1;
P0AB31	YCEK_ECOLI	reviewed	Uncharacterized protein YceK	yceK b1050 JW5151	Escherichia coli (strain K12)	75	b1050 JW5151		yceK		2 out of 5	cellular response to DNA damage stimulus [GO:0006974]	intrinsic component of periplasmic side of cell outer membrane [GO:0031246]		GO:0006974; GO:0031246	intrinsic component of periplasmic side of cell outer membrane [GO:0031246]; cellular response to DNA damage stimulus [GO:0006974]	U00096;AP009048;	AAC74134;BAA35849;		NP_415568.1;WP_001237205.1;
P75870	YCCS_ECOLI	reviewed	Inner membrane protein YccS	yccS b0960 JW5128	Escherichia coli (strain K12)	717	b0960 JW5128		yccS		2 out of 5	transmembrane transport [GO:0055085]	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0005887; GO:0022857; GO:0055085	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; transmembrane transport [GO:0055085]	U00096;AP009048;	AAC74046;BAA35718;		NP_415480.2;
P0AB14	YCCJ_ECOLI	reviewed	Uncharacterized protein YccJ	yccJ b1003 JW0988	Escherichia coli (strain K12)	75	b1003 JW0988		yccJ		2 out of 5		cytosol [GO:0005829]		GO:0005829	cytosol [GO:0005829]	U00096;AP009048;	AAC74088;BAA35770;		NP_415523.1;WP_001143120.1;
P75741	YBFL_ECOLI	reviewed	Putative protein YbfL (H repeat-associated protein in rhsC-phrB intergenic region) (ORF-H2)	ybfL b0705 JW0695	Escherichia coli (strain K12)	378	b0705 JW0695		ybfL		2 out of 5	transposition, DNA-mediated [GO:0006313]		DNA binding [GO:0003677]; transposase activity [GO:0004803]	GO:0003677; GO:0004803; GO:0006313	DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]	L02373;			
P76134	YDEM_ECOLI	reviewed	Anaerobic sulfatase-maturating enzyme homolog YdeM (AnSME homolog)	ydeM b1497 JW1492	Escherichia coli (strain K12)	385	b1497 JW1492		ydeM		2 out of 5	cellular response to DNA damage stimulus [GO:0006974]; protein maturation [GO:0051604]		4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]	GO:0006974; GO:0016491; GO:0046872; GO:0051539; GO:0051604	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]; cellular response to DNA damage stimulus [GO:0006974]; protein maturation [GO:0051604]	U00096;AP009048;	AAC74570;BAA15168;		NP_416014.4;WP_001301030.1;
P0A6D5	YDIB_ECOLI	reviewed	Quinate/shikimate dehydrogenase (EC 1.1.1.282) (NAD-dependent shikimate 5-dehydrogenase)	ydiB	Escherichia coli (strain K12)	288			ydiB		5 out of 5	aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]; shikimate metabolic process [GO:0019632]		quinate 3-dehydrogenase (NAD+) activity [GO:0030266]; quinate 3-dehydrogenase (NADP+) activity [GO:0052733]; shikimate 3-dehydrogenase (NAD+) activity [GO:0052734]; shikimate 3-dehydrogenase (NADP+) activity [GO:0004764]	GO:0004764; GO:0008652; GO:0009073; GO:0009423; GO:0019632; GO:0030266; GO:0052733; GO:0052734	quinate 3-dehydrogenase (NAD+) activity [GO:0030266]; quinate 3-dehydrogenase (NADP+) activity [GO:0052733]; shikimate 3-dehydrogenase (NAD+) activity [GO:0052734]; shikimate 3-dehydrogenase (NADP+) activity [GO:0004764]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]; shikimate metabolic process [GO:0019632]	U00096;AP009048;X04306;	AAC74762;BAA15449;		NP_416207.1;WP_000383469.1;
P76180	YDGK_ECOLI	reviewed	Inner membrane protein YdgK	ydgK b1626 JW1618	Escherichia coli (strain K12)	146	b1626 JW1618		ydgK		2 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	U00096;AP009048;	AAC74698;BAE76485;		NP_416143.2;WP_001310854.1;
P64624	YHEO_ECOLI	reviewed	Uncharacterized protein YheO	yheO b3346 JW5703	Escherichia coli (strain K12)	240	b3346 JW5703		yheO		1 out of 5		cytosol [GO:0005829]		GO:0005829	cytosol [GO:0005829]	U18997;U00096;AP009048;	AAC76371;BAE77945;		NP_417805.4;WP_000091466.1;
P64592	YHAI_ECOLI	reviewed	Inner membrane protein YhaI	yhaI b3104 JW3075	Escherichia coli (strain K12)	118	b3104 JW3075		yhaI		2 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	U18997;U00096;AP009048;	AAC76139;BAE77154;		NP_417575.1;WP_001198807.1;
P76185	YDHJ_ECOLI	reviewed	Uncharacterized protein YdhJ	ydhJ b1644 JW1636	Escherichia coli (strain K12)	285	b1644 JW1636		ydhJ		2 out of 5		integral component of membrane [GO:0016021]	transmembrane transporter activity [GO:0022857]	GO:0016021; GO:0022857	integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]	U00096;AP009048;	AAC74716;BAA15404;		NP_416161.4;WP_001300356.1;
P42625	YHAL_ECOLI	reviewed	Uncharacterized protein YhaL	yhaL b3107 JW5517	Escherichia coli (strain K12)	54	b3107 JW5517		yhaL		1 out of 5						U18997;U00096;AP009048;	AAC76142;BAE77157;		NP_417578.2;WP_001345966.1;
P76046	YCJX_ECOLI	reviewed	Uncharacterized protein YcjX	ycjX b1321 JW1314	Escherichia coli (strain K12)	465	b1321 JW1314		ycjX		2 out of 5			ATP binding [GO:0005524]	GO:0005524	ATP binding [GO:0005524]	U00096;AP009048;	AAC74403;BAA14902;		NP_415837.1;WP_000825775.1;
P21362	YCIF_ECOLI	reviewed	Protein YciF	yciF b1258 JW1250	Escherichia coli (strain K12)	166	b1258 JW1250		yciF		2 out of 5	cellular response to DNA damage stimulus [GO:0006974]			GO:0006974	cellular response to DNA damage stimulus [GO:0006974]	X13583;U25417;U25419;U25420;U25421;U25423;U25427;U23489;U23490;U23491;U23492;U00096;AP009048;AF062842;	AAC74340;BAA14790;		NP_415774.1;WP_001056490.1;
P46141	YGBE_ECOLI	reviewed	Inner membrane protein YgbE	ygbE b2749 JW2719	Escherichia coli (strain K12)	107	b2749 JW2719		ygbE		2 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	U29579;U00096;AP009048;	AAC75791;BAE76826;		NP_417229.1;WP_001246104.1;
P0AA91	YEAY_ECOLI	reviewed	Uncharacterized lipoprotein YeaY	yeaY b1806 JW1795	Escherichia coli (strain K12)	193	b1806 JW1795		yeaY		2 out of 5		outer membrane [GO:0019867]; plasma membrane [GO:0005886]		GO:0005886; GO:0019867	outer membrane [GO:0019867]; plasma membrane [GO:0005886]	U00096;AP009048;	AAC74876;BAA15610;		NP_416320.1;WP_000290576.1;
P76418	YEGU_ECOLI	reviewed	Uncharacterized protein YegU (EC 3.2.2.-)	yegU b2099 JW2086	Escherichia coli (strain K12)	334	b2099 JW2086		yegU		1 out of 5			hydrolase activity [GO:0016787]	GO:0016787	hydrolase activity [GO:0016787]	U00096;AP009048;	AAC75160;BAE76585;		NP_416602.1;WP_000846217.1;
P0CB62	YMIA_ECOLI	reviewed	Protein YmiA	ymiA b4522 JW1267.1	Escherichia coli (strain K12)	46	b4522 JW1267.1		ymiA		2 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	U00096;	ABD18655;		YP_588449.2;
P67699	YDDM_ECOLI	reviewed	Uncharacterized HTH-type transcriptional regulator YddM	yddM b1477 JW5908	Escherichia coli (strain K12)	94	b1477 JW5908		yddM		2 out of 5			DNA binding [GO:0003677]	GO:0003677	DNA binding [GO:0003677]	U00096;AP009048;	AAD13441;BAE76451;		NP_415994.4;WP_000781370.1;
P76308	YECR_ECOLI	reviewed	Uncharacterized protein YecR	yecR b1904 JW1892	Escherichia coli (strain K12)	107	b1904 JW1892		yecR		1 out of 5						U00096;AP009048;	AAC74974;BAE76550;		NP_416417.1;WP_001237869.1;
P38055	YDJE_ECOLI	reviewed	Inner membrane metabolite transport protein YdjE	ydjE b1769 JW1758	Escherichia coli (strain K12)	452	b1769 JW1758		ydjE		2 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0016021; GO:0022857	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	U00096;AP009048;	AAC74839;BAA15560;		NP_416283.1;WP_000438807.1;
P0AFV2	YHID_ECOLI	reviewed	Putative magnesium transporter YhiD	yhiD yhhE b3508 JW5670	Escherichia coli (strain K12)	215	b3508 JW5670		yhiD	yhhE	3 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	U00039;U00096;AP009048;D11109;	AAC76533;BAE77786;		NP_417965.1;WP_001296814.1;
P77539	YDJL_ECOLI	reviewed	Uncharacterized zinc-type alcohol dehydrogenase-like protein YdjL (EC 1.-.-.-)	ydjL b1776 JW1765	Escherichia coli (strain K12)	358	b1776 JW1765		ydjL		2 out of 5			oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]	GO:0008270; GO:0016491	oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]	U00096;AP009048;	AAC74846;BAA15574;		NP_416290.1;WP_000645221.1;
P0A8Z0	YCIA_ECOLI	reviewed	Acyl-CoA thioester hydrolase YciA (EC 3.1.2.-) (Protein P14)	yciA b1253 JW1245	Escherichia coli (strain K12)	132	b1253 JW1245		yciA		3 out of 5	acyl-CoA metabolic process [GO:0006637]; fatty acid metabolic process [GO:0006631]	cytosol [GO:0005829]	acyl-CoA hydrolase activity [GO:0047617]; long-chain fatty acyl-CoA binding [GO:0036042]	GO:0005829; GO:0006631; GO:0006637; GO:0036042; GO:0047617	cytosol [GO:0005829]; acyl-CoA hydrolase activity [GO:0047617]; long-chain fatty acyl-CoA binding [GO:0036042]; acyl-CoA metabolic process [GO:0006637]; fatty acid metabolic process [GO:0006631]	K00431;U24195;U24196;U24197;U24198;U24199;U24200;U24201;U24202;U24203;U24204;U24205;U24206;U00096;AP009048;	AAC74335;BAA14785;		NP_415769.1;WP_000108160.1;
P25743	YCHE_ECOLI	reviewed	UPF0056 membrane protein YhcE	ychE b1242 JW1229	Escherichia coli (strain K12)	215	b1242 JW1229		ychE		2 out of 5		integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]		GO:0005886; GO:0005887	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]	X59501;U00096;AP009048;	AAC74324;BAA36122;		NP_415758.1;WP_000616554.1;
P64570	YQGC_ECOLI	reviewed	Protein YqgC	yqgC b2940 JW2907	Escherichia coli (strain K12)	71	b2940 JW2907		yqgC		1 out of 5						U28377;U00096;AP009048;	AAC75977;BAE77003;		NP_417415.1;WP_001303650.1;
P0AD21	YEJG_ECOLI	reviewed	Uncharacterized protein YejG	yejG b2181 JW2169	Escherichia coli (strain K12)	114	b2181 JW2169		yejG		1 out of 5						U00008;U00096;AP009048;	AAC75242;BAE76646;		NP_416686.1;WP_000202798.1;
P58033	YPJJ_ECOLI	reviewed	Uncharacterized protein YpjJ	ypjJ b4548 JW5421	Escherichia coli (strain K12)	66	b4548 JW5421		ypjJ		1 out of 5						U00096;AP009048;	ABD18698;BAE76773;		WP_001395452.1;YP_588466.1;
P39310	YTFB_ECOLI	reviewed	Cell division protein YtfB	ytfB b4206 JW5745	Escherichia coli (strain K12)	212	b4206 JW5745		ytfB		4 out of 5	FtsZ-dependent cytokinesis [GO:0043093]; septum digestion after cytokinesis [GO:0000920]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	metalloendopeptidase activity [GO:0004222]; peptidoglycan binding [GO:0042834]	GO:0000920; GO:0004222; GO:0005886; GO:0016021; GO:0042834; GO:0043093	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; metalloendopeptidase activity [GO:0004222]; peptidoglycan binding [GO:0042834]; FtsZ-dependent cytokinesis [GO:0043093]; septum digestion after cytokinesis [GO:0000920]	U14003;U00096;AP009048;	AAC77163;BAE78207;		NP_418627.4;WP_001119478.1;
P64432	YPJD_ECOLI	reviewed	Inner membrane protein YpjD	ypjD b2611 JW2592	Escherichia coli (strain K12)	263	b2611 JW2592		ypjD		2 out of 5	cytochrome complex assembly [GO:0017004]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	heme binding [GO:0020037]	GO:0005886; GO:0016021; GO:0017004; GO:0020037	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; heme binding [GO:0020037]; cytochrome complex assembly [GO:0017004]	U00096;AP009048;	AAC75660;BAE76757;		NP_417102.4;WP_001338897.1;
P0DPC5	YTID_ECOLI	reviewed	Protein YtiD	ytiD b4721	Escherichia coli (strain K12)	47	b4721		ytiD		2 out of 5						U00096;	AYC08259;		
C1P603	YOAJ_ECOLI	reviewed	Uncharacterized protein YoaJ	yoaJ b4675 JW5292.2	Escherichia coli (strain K12)	24	b4675 JW5292.2		yoaJ		2 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	U00096;	ACO59995;		WP_001386836.1;YP_002791243.1;
P0AAA9	ZRAP_ECOLI	reviewed	Zinc resistance-associated protein	zraP yjaI zra b4002 JW5546	Escherichia coli (strain K12)	141	b4002 JW5546		zraP	yjaI zra	4 out of 5	cellular response to cell envelope stress [GO:0036460]	outer membrane-bounded periplasmic space [GO:0030288]	cobalt ion binding [GO:0050897]; copper ion binding [GO:0005507]; identical protein binding [GO:0042802]; nickel cation binding [GO:0016151]; zinc ion binding [GO:0008270]	GO:0005507; GO:0008270; GO:0016151; GO:0030288; GO:0036460; GO:0042802; GO:0050897	outer membrane-bounded periplasmic space [GO:0030288]; cobalt ion binding [GO:0050897]; copper ion binding [GO:0005507]; identical protein binding [GO:0042802]; nickel cation binding [GO:0016151]; zinc ion binding [GO:0008270]; cellular response to cell envelope stress [GO:0036460]	U00006;U00096;AP009048;	AAC76976;BAE77317;		NP_418430.2;WP_000828222.1;
P0A890	TUSA_ECOLI	reviewed	Sulfur carrier protein TusA (Sulfur mediator TusA) (Sulfur transfer protein TusA) (tRNA 2-thiouridine synthesizing protein A)	tusA sirA yhhP b3470 JW3435	Escherichia coli (strain K12)	81	b3470 JW3435		tusA	sirA yhhP	5 out of 5	Mo-molybdopterin cofactor biosynthetic process [GO:0006777]; tRNA wobble position uridine thiolation [GO:0002143]	cytosol [GO:0005829]	sulfur carrier activity [GO:0097163]	GO:0002143; GO:0005829; GO:0006777; GO:0097163	cytosol [GO:0005829]; sulfur carrier activity [GO:0097163]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]; tRNA wobble position uridine thiolation [GO:0002143]	U00039;U00096;AP009048;	AAC76495;BAE77823;		NP_417927.1;WP_000130621.1;
